"Area","MTU","Biomass - Actual Aggregated [MW]","Energy storage - Actual Aggregated [MW]","Fossil Brown coal/Lignite - Actual Aggregated [MW]","Fossil Coal-derived gas - Actual Aggregated [MW]","Fossil Gas - Actual Aggregated [MW]","Fossil Hard coal - Actual Aggregated [MW]","Fossil Oil - Actual Aggregated [MW]","Fossil Oil shale - Actual Aggregated [MW]","Fossil Peat - Actual Aggregated [MW]","Geothermal - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Consumption [MW]","Hydro Run-of-river and poundage - Actual Aggregated [MW]","Hydro Water Reservoir - Actual Aggregated [MW]","Marine - Actual Aggregated [MW]","Nuclear - Actual Aggregated [MW]","Other - Actual Aggregated [MW]","Other renewable - Actual Aggregated [MW]","Solar - Actual Aggregated [MW]","Waste - Actual Aggregated [MW]","Wind Offshore - Actual Aggregated [MW]","Wind Onshore - Actual Aggregated [MW]"
"Sweden (SE)","20.11.2024 08:00 - 20.11.2024 09:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10479","n/e","5753","978","n/e","4","n/e","n/e","5373"
"Sweden (SE)","20.11.2024 09:00 - 20.11.2024 10:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10937","n/e","5752","984","n/e","45","n/e","n/e","5112"
"Sweden (SE)","20.11.2024 10:00 - 20.11.2024 11:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10824","n/e","5751","973","n/e","98","n/e","n/e","5276"
"Sweden (SE)","20.11.2024 11:00 - 20.11.2024 12:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10698","n/e","5753","974","n/e","151","n/e","n/e","5398"
"Sweden (SE)","20.11.2024 12:00 - 20.11.2024 13:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10272","n/e","5753","989","n/e","141","n/e","n/e","5456"
"Sweden (SE)","20.11.2024 13:00 - 20.11.2024 14:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10260","n/e","5751","991","n/e","106","n/e","n/e","5892"
"Sweden (SE)","20.11.2024 14:00 - 20.11.2024 15:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10020","n/e","5753","973","n/e","42","n/e","n/e","6218"
"Sweden (SE)","20.11.2024 15:00 - 20.11.2024 16:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9841","n/e","5755","989","n/e","5","n/e","n/e","6812"
"Sweden (SE)","20.11.2024 16:00 - 20.11.2024 17:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9926","n/e","5756","1001","n/e","1","n/e","n/e","7141"
"Sweden (SE)","20.11.2024 17:00 - 20.11.2024 18:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9799","n/e","5757","983","n/e","1","n/e","n/e","7051"
"Sweden (SE)","20.11.2024 18:00 - 20.11.2024 19:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9500","n/e","5760","988","n/e","1","n/e","n/e","7330"
"Sweden (SE)","20.11.2024 19:00 - 20.11.2024 20:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8987","n/e","5760","977","n/e","1","n/e","n/e","7891"
"Sweden (SE)","20.11.2024 20:00 - 20.11.2024 21:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8350","n/e","5757","926","n/e","1","n/e","n/e","8446"
"Sweden (SE)","20.11.2024 21:00 - 20.11.2024 22:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7733","n/e","5757","769","n/e","1","n/e","n/e","8918"
"Sweden (SE)","20.11.2024 22:00 - 20.11.2024 23:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7014","n/e","5758","675","n/e","2","n/e","n/e","9123"
"Sweden (SE)","20.11.2024 23:00 - 21.11.2024 00:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6673","n/e","5759","612","n/e","1","n/e","n/e","9058"
"Sweden (SE)","21.11.2024 00:00 - 21.11.2024 01:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5710","n/e","5762","488","n/e","1","n/e","n/e","10302"
"Sweden (SE)","21.11.2024 01:00 - 21.11.2024 02:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5178","n/e","5762","454","n/e","1","n/e","n/e","10139"
"Sweden (SE)","21.11.2024 02:00 - 21.11.2024 03:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5138","n/e","5762","459","n/e","1","n/e","n/e","10267"
"Sweden (SE)","21.11.2024 03:00 - 21.11.2024 04:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5440","n/e","5762","476","n/e","1","n/e","n/e","10405"
"Sweden (SE)","21.11.2024 04:00 - 21.11.2024 05:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5566","n/e","5762","502","n/e","1","n/e","n/e","10421"
"Sweden (SE)","21.11.2024 05:00 - 21.11.2024 06:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5976","n/e","5763","614","n/e","1","n/e","n/e","10415"
"Sweden (SE)","21.11.2024 06:00 - 21.11.2024 07:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7084","n/e","5763","881","n/e","1","n/e","n/e","10058"
"Sweden (SE)","21.11.2024 07:00 - 21.11.2024 08:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7371","n/e","5761","986","n/e","1","n/e","n/e","10152"
"Sweden (SE)","21.11.2024 08:00 - 21.11.2024 09:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7908","n/e","5761","998","n/e","5","n/e","n/e","10042"
"Sweden (SE)","21.11.2024 09:00 - 21.11.2024 10:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7898","n/e","5764","999","n/e","53","n/e","n/e","10020"
"Sweden (SE)","21.11.2024 10:00 - 21.11.2024 11:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7850","n/e","5759","1031","n/e","121","n/e","n/e","10006"
"Sweden (SE)","21.11.2024 11:00 - 21.11.2024 12:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7760","n/e","5759","1041","n/e","175","n/e","n/e","9876"
"Sweden (SE)","21.11.2024 12:00 - 21.11.2024 13:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7599","n/e","5756","1048","n/e","188","n/e","n/e","9831"
"Sweden (SE)","21.11.2024 13:00 - 21.11.2024 14:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7618","n/e","5762","1056","n/e","124","n/e","n/e","9739"
"Sweden (SE)","21.11.2024 14:00 - 21.11.2024 15:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8017","n/e","5761","1054","n/e","49","n/e","n/e","9662"
"Sweden (SE)","21.11.2024 15:00 - 21.11.2024 16:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8054","n/e","5762","1054","n/e","5","n/e","n/e","9392"
"Sweden (SE)","21.11.2024 16:00 - 21.11.2024 17:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7879","n/e","5762","1049","n/e","1","n/e","n/e","9363"
"Sweden (SE)","21.11.2024 17:00 - 21.11.2024 18:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7736","n/e","5763","1026","n/e","1","n/e","n/e","9522"
"Sweden (SE)","21.11.2024 18:00 - 21.11.2024 19:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7743","n/e","5764","997","n/e","1","n/e","n/e","9522"
"Sweden (SE)","21.11.2024 19:00 - 21.11.2024 20:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7583","n/e","5764","997","n/e","1","n/e","n/e","9368"
"Sweden (SE)","21.11.2024 20:00 - 21.11.2024 21:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7351","n/e","5765","984","n/e","1","n/e","n/e","9293"
"Sweden (SE)","21.11.2024 21:00 - 21.11.2024 22:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7221","n/e","5765","947","n/e","1","n/e","n/e","9151"
"Sweden (SE)","21.11.2024 22:00 - 21.11.2024 23:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7116","n/e","5763","909","n/e","1","n/e","n/e","9063"
"Sweden (SE)","21.11.2024 23:00 - 22.11.2024 00:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6988","n/e","5764","737","n/e","1","n/e","n/e","9063"
"Sweden (SE)","22.11.2024 00:00 - 22.11.2024 01:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6678","n/e","5762","640","n/e","1","n/e","n/e","8910"
"Sweden (SE)","22.11.2024 01:00 - 22.11.2024 02:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6762","n/e","5763","605","n/e","1","n/e","n/e","8803"
"Sweden (SE)","22.11.2024 02:00 - 22.11.2024 03:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6294","n/e","5764","603","n/e","1","n/e","n/e","8956"
"Sweden (SE)","22.11.2024 03:00 - 22.11.2024 04:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6494","n/e","5766","594","n/e","1","n/e","n/e","8784"
"Sweden (SE)","22.11.2024 04:00 - 22.11.2024 05:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6585","n/e","5765","651","n/e","1","n/e","n/e","8625"
"Sweden (SE)","22.11.2024 05:00 - 22.11.2024 06:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6734","n/e","5767","868","n/e","1","n/e","n/e","8581"
"Sweden (SE)","22.11.2024 06:00 - 22.11.2024 07:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7277","n/e","5765","985","n/e","1","n/e","n/e","8396"
"Sweden (SE)","22.11.2024 07:00 - 22.11.2024 08:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8006","n/e","5766","1041","n/e","1","n/e","n/e","7890"
"Sweden (SE)","22.11.2024 08:00 - 22.11.2024 09:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8595","n/e","5766","1059","n/e","7","n/e","n/e","7404"
"Sweden (SE)","22.11.2024 09:00 - 22.11.2024 10:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8948","n/e","5764","1073","n/e","72","n/e","n/e","6981"
"Sweden (SE)","22.11.2024 10:00 - 22.11.2024 11:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9373","n/e","5762","1079","n/e","165","n/e","n/e","6319"
"Sweden (SE)","22.11.2024 11:00 - 22.11.2024 12:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9966","n/e","5760","1099","n/e","214","n/e","n/e","5655"
"Sweden (SE)","22.11.2024 12:00 - 22.11.2024 13:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10081","n/e","5760","1009","n/e","199","n/e","n/e","5285"
"Sweden (SE)","22.11.2024 13:00 - 22.11.2024 14:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9851","n/e","5761","988","n/e","137","n/e","n/e","5077"
"Sweden (SE)","22.11.2024 14:00 - 22.11.2024 15:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10128","n/e","5761","985","n/e","46","n/e","n/e","4927"
"Sweden (SE)","22.11.2024 15:00 - 22.11.2024 16:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10200","n/e","5762","961","n/e","5","n/e","n/e","4873"
"Sweden (SE)","22.11.2024 16:00 - 22.11.2024 17:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10245","n/e","5762","927","n/e","1","n/e","n/e","4949"
"Sweden (SE)","22.11.2024 17:00 - 22.11.2024 18:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10657","n/e","5764","950","n/e","1","n/e","n/e","5027"
"Sweden (SE)","22.11.2024 18:00 - 22.11.2024 19:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10421","n/e","5762","958","n/e","1","n/e","n/e","4975"
"Sweden (SE)","22.11.2024 19:00 - 22.11.2024 20:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10325","n/e","5758","954","n/e","1","n/e","n/e","4846"
"Sweden (SE)","22.11.2024 20:00 - 22.11.2024 21:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10146","n/e","5760","939","n/e","1","n/e","n/e","4615"
"Sweden (SE)","22.11.2024 21:00 - 22.11.2024 22:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9882","n/e","5765","917","n/e","1","n/e","n/e","4714"
"Sweden (SE)","22.11.2024 22:00 - 22.11.2024 23:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9372","n/e","5766","786","n/e","1","n/e","n/e","4882"
"Sweden (SE)","22.11.2024 23:00 - 23.11.2024 00:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9059","n/e","5767","635","n/e","1","n/e","n/e","5167"
"Sweden (SE)","23.11.2024 00:00 - 23.11.2024 01:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9104","n/e","5775","671","n/e","1","n/e","n/e","5618"
"Sweden (SE)","23.11.2024 01:00 - 23.11.2024 02:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8890","n/e","5779","656","n/e","1","n/e","n/e","6240"
"Sweden (SE)","23.11.2024 02:00 - 23.11.2024 03:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8851","n/e","5780","609","n/e","1","n/e","n/e","6831"
"Sweden (SE)","23.11.2024 03:00 - 23.11.2024 04:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8600","n/e","5779","599","n/e","1","n/e","n/e","7445"
"Sweden (SE)","23.11.2024 04:00 - 23.11.2024 05:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8226","n/e","5779","600","n/e","1","n/e","n/e","8081"
"Sweden (SE)","23.11.2024 05:00 - 23.11.2024 06:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7943","n/e","5779","613","n/e","1","n/e","n/e","8645"
"Sweden (SE)","23.11.2024 06:00 - 23.11.2024 07:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7773","n/e","5779","635","n/e","1","n/e","n/e","8926"
"Sweden (SE)","23.11.2024 07:00 - 23.11.2024 08:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7827","n/e","5778","670","n/e","1","n/e","n/e","9124"
"Sweden (SE)","23.11.2024 08:00 - 23.11.2024 09:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7908","n/e","5779","683","n/e","6","n/e","n/e","9089"
"Sweden (SE)","23.11.2024 09:00 - 23.11.2024 10:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7792","n/e","5778","735","n/e","78","n/e","n/e","9205"
"Sweden (SE)","23.11.2024 10:00 - 23.11.2024 11:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7785","n/e","5778","741","n/e","193","n/e","n/e","9004"
"Sweden (SE)","23.11.2024 11:00 - 23.11.2024 12:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7644","n/e","5779","760","n/e","272","n/e","n/e","8870"
"Sweden (SE)","23.11.2024 12:00 - 23.11.2024 13:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7463","n/e","5778","779","n/e","266","n/e","n/e","8785"
"Sweden (SE)","23.11.2024 13:00 - 23.11.2024 14:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7313","n/e","5776","799","n/e","174","n/e","n/e","8571"
"Sweden (SE)","23.11.2024 14:00 - 23.11.2024 15:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6996","n/e","5777","756","n/e","60","n/e","n/e","9085"
"Sweden (SE)","23.11.2024 15:00 - 23.11.2024 16:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7272","n/e","5776","772","n/e","4","n/e","n/e","9021"
"Sweden (SE)","23.11.2024 16:00 - 23.11.2024 17:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7209","n/e","5777","772","n/e","1","n/e","n/e","9213"
"Sweden (SE)","23.11.2024 17:00 - 23.11.2024 18:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7226","n/e","5774","775","n/e","1","n/e","n/e","9322"
"Sweden (SE)","23.11.2024 18:00 - 23.11.2024 19:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7026","n/e","5775","756","n/e","1","n/e","n/e","9229"
"Sweden (SE)","23.11.2024 19:00 - 23.11.2024 20:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6687","n/e","5774","667","n/e","1","n/e","n/e","9347"
"Sweden (SE)","23.11.2024 20:00 - 23.11.2024 21:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6520","n/e","5776","649","n/e","1","n/e","n/e","9322"
"Sweden (SE)","23.11.2024 21:00 - 23.11.2024 22:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6326","n/e","5774","627","n/e","1","n/e","n/e","9496"
"Sweden (SE)","23.11.2024 22:00 - 23.11.2024 23:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6007","n/e","5724","547","n/e","1","n/e","n/e","9155"
"Sweden (SE)","23.11.2024 23:00 - 24.11.2024 00:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5945","n/e","5499","478","n/e","1","n/e","n/e","8790"
"Sweden (SE)","24.11.2024 00:00 - 24.11.2024 01:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6033","n/e","5489","390","n/e","1","n/e","n/e","8366"
"Sweden (SE)","24.11.2024 01:00 - 24.11.2024 02:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5795","n/e","5486","377","n/e","1","n/e","n/e","7863"
"Sweden (SE)","24.11.2024 02:00 - 24.11.2024 03:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5675","n/e","5486","369","n/e","1","n/e","n/e","7731"
"Sweden (SE)","24.11.2024 03:00 - 24.11.2024 04:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5683","n/e","5486","357","n/e","1","n/e","n/e","7605"
"Sweden (SE)","24.11.2024 04:00 - 24.11.2024 05:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5713","n/e","5488","354","n/e","1","n/e","n/e","7456"
"Sweden (SE)","24.11.2024 05:00 - 24.11.2024 06:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5763","n/e","5488","366","n/e","1","n/e","n/e","7188"
"Sweden (SE)","24.11.2024 06:00 - 24.11.2024 07:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6107","n/e","5489","371","n/e","1","n/e","n/e","6982"
"Sweden (SE)","24.11.2024 07:00 - 24.11.2024 08:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6467","n/e","5489","371","n/e","1","n/e","n/e","6994"
"Sweden (SE)","24.11.2024 08:00 - 24.11.2024 09:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6632","n/e","5489","365","n/e","2","n/e","n/e","7114"
"Sweden (SE)","24.11.2024 09:00 - 24.11.2024 10:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7314","n/e","5489","404","n/e","15","n/e","n/e","7276"
"Sweden (SE)","24.11.2024 10:00 - 24.11.2024 11:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7325","n/e","5490","469","n/e","28","n/e","n/e","7423"
"Sweden (SE)","24.11.2024 11:00 - 24.11.2024 12:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7383","n/e","5490","471","n/e","35","n/e","n/e","7728"
"Sweden (SE)","24.11.2024 12:00 - 24.11.2024 13:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7294","n/e","5490","461","n/e","29","n/e","n/e","8095"
"Sweden (SE)","24.11.2024 13:00 - 24.11.2024 14:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6879","n/e","5489","464","n/e","18","n/e","n/e","8867"
"Sweden (SE)","24.11.2024 14:00 - 24.11.2024 15:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6807","n/e","5490","455","n/e","6","n/e","n/e","9419"
"Sweden (SE)","24.11.2024 15:00 - 24.11.2024 16:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7015","n/e","5490","457","n/e","2","n/e","n/e","9952"
"Sweden (SE)","24.11.2024 16:00 - 24.11.2024 17:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6883","n/e","5491","460","n/e","1","n/e","n/e","10556"
"Sweden (SE)","24.11.2024 17:00 - 24.11.2024 18:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6457","n/e","5492","459","n/e","1","n/e","n/e","10997"
"Sweden (SE)","24.11.2024 18:00 - 24.11.2024 19:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5843","n/e","5492","460","n/e","1","n/e","n/e","11120"
"Sweden (SE)","24.11.2024 19:00 - 24.11.2024 20:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5570","n/e","5491","461","n/e","1","n/e","n/e","11283"
"Sweden (SE)","24.11.2024 20:00 - 24.11.2024 21:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5289","n/e","5492","456","n/e","1","n/e","n/e","11348"
